Year,Animal,Vegetal,Sum,Animal Trade Correction,Animal Transport Correction,Vegetal Trade Correction,Vegetal Transport Correction,Animal Corrected,Vegetal Corrected,Sum Corrected,Country
2000,3363.1039066666663,1242.6544533333333,4605.75836,-4.807180943666063,0.5218743228643794,21.356685429783326,28.29251618173979,3358.8186000458645,1292.3036549448564,4651.122254990721,Austria
2001,3336.1382,1256.0508666666667,4592.189066666667,-5.820659799507575,0.4413812560233609,33.65218514222884,17.802875906833478,3330.7589214565155,1307.5059277157288,4638.264849172245,Austria
2002,3288.865373333333,1467.9180333333336,4756.783406666666,-5.9226773654933735,0.49279443903472575,21.275949972643062,3.5873434288890054,3283.4354904068746,1492.7813267348656,4776.21681714174,Austria
2003,3200.8231066666667,1985.2263266666666,5186.049433333334,-2.0891429699402355,0.6500485648242071,30.829339722028497,3.7270347820030776,3199.3840122615507,2019.7827011706981,5219.166713432249,Austria
2004,3145.9088733333338,1145.4243400000003,4291.333213333334,-8.803510584898849,0.544992402737886,16.564868646811767,4.204531387488703,3137.650355151173,1166.1937400343008,4303.844095185474,Austria
2005,3135.3369866666662,1150.1235199999999,4285.460506666666,-11.302569414990261,0.638569456466203,4.64397184259028,3.7438641689939964,3124.672986708142,1158.511356011584,4283.184342719726,Austria
2006,3092.7961333333337,1118.5239333333334,4211.320066666667,-9.546819744093918,0.6267963464421267,21.661612103920522,3.6721200611186435,3083.8761099356816,1143.8576654983726,4227.733775434054,Austria
2007,3071.210106666666,1054.9209133333334,4126.131019999999,-13.079775097726396,0.37476756887852614,61.61959313489998,2.5267463577410707,3058.5050991378184,1119.0672528259745,4177.572351963793,Austria
2008,3090.192246666667,1103.9347066666667,4194.126953333333,-15.494658357060079,0.3752313225852487,71.95932039072838,4.33596637890775,3075.072819632192,1180.2299934363027,4255.302813068494,Austria
2009,3069.9927133333335,1055.305466666667,4125.298180000001,-13.15474280408286,0.403259788701807,26.434398617025,3.7803748214324577,3057.241230317952,1085.5202401051242,4142.761470423076,Austria
2010,3111.8391866666666,1082.6466266666666,4194.485813333333,-15.675198792162314,0.3672859369664918,42.48458896689071,2.945965660429603,3096.531273811471,1128.077181293987,4224.608455105457,Austria
2011,3100.05376,1116.0989933333333,4216.152753333333,-16.667246795974954,0.35739229269617145,27.66343007786484,2.8091459545964654,3083.7439054967213,1146.5715693657946,4230.315474862516,Austria
2012,3046.6608866666666,1155.0545733333333,4201.715459999999,-12.671207518901213,0.5966811277194379,84.9370168600091,3.761833755818587,3034.586360275485,1243.753423949161,4278.339784224646,Austria
2013,3022.2330133333335,1159.8260333333333,4182.059046666667,-11.147979920902191,0.3551764626532451,98.69944571483012,2.9862670060776693,3011.4402098750843,1261.511746054241,4272.951955929326,Austria
2014,3025.865353333333,1227.1980666666668,4253.06342,-13.821703095197588,0.258697492792111,94.09259623047451,3.634861504717242,3012.3023477309275,1324.9255244018586,4337.227872132786,Austria
2015,3029.8510733333337,1219.6013466666668,4249.4524200000005,-12.279750274847595,0.20173516137361105,138.95000885804984,3.0972589378396136,3017.7730582198596,1361.6486144625562,4379.421672682416,Austria
2016,3025.1748666666667,1238.1544933333337,4263.329360000001,-11.536414797410922,0.2761846599963532,175.02490366822255,3.117499306505422,3013.914636529252,1416.2968963080616,4430.211532837314,Austria
2017,3028.551433333333,1190.0741533333335,4218.625586666667,-8.857643068393287,0.2938984121391349,173.44194511887804,2.618266524343845,3019.987688677079,1366.1343649765554,4386.122053653635,Austria
2000,4583.436680000001,954.3329466666669,5537.769626666668,36.53021125550573,3.2118598457428083,23.022211996842675,74.0362968551224,4623.178751101249,1051.391455518632,5674.570206619881,Belgium
2001,4549.62486,925.6168266666666,5475.241686666666,33.87991878616287,3.2623123724006384,47.02690329384735,76.0525111915756,4586.767091158564,1048.6962411520894,5635.463332310654,Belgium
2002,4360.800693333334,1564.06168,5924.862373333333,30.450908931949048,3.7545446109869913,49.575384221262944,81.71438087144324,4395.00614687627,1695.3514450927062,6090.357591968976,Belgium
2003,4173.804853333333,1529.6929866666667,5703.49784,30.5394160770929,3.495371468144075,47.19386468164815,77.76747331738707,4207.83964087857,1654.654324665702,5862.493965544272,Belgium
2004,4102.365353333333,1517.08098,5619.446333333332,25.34565828517003,3.6333954969498086,44.011515848697435,78.31965843783657,4131.344407115453,1639.412154286534,5770.756561401987,Belgium
2005,4038.736186666666,1492.8773866666668,5531.613573333333,23.383069282452333,3.867404423995744,39.38922135991577,81.03715055496026,4065.986660373114,1613.303758581543,5679.290418954657,Belgium
2006,3987.87704,1455.4233399999996,5443.30038,12.62050268529168,3.7580815339785008,38.48841770195936,93.26730462308603,4004.25562421927,1587.179062325045,5591.434686544315,Belgium
2007,3949.5580333333337,1503.3986066666666,5452.95664,30.267294545010714,4.739257644641814,48.30109611001247,92.82494223997335,3984.5645855229864,1644.5246450166524,5629.089230539639,Belgium
2008,3921.394546666667,1447.302946666667,5368.697493333334,22.791969783837285,4.9664885725397525,41.17055432525751,81.44812103310396,3949.153005023044,1569.9216220250285,5519.074627048072,Belgium
2009,3928.855733333334,1540.6973,5469.553033333334,20.786775784620463,4.933388237026043,66.25254472869509,82.6022496055613,3954.5758973549805,1689.5520943342565,5644.127991689237,Belgium
2010,3901.6241266666666,1602.31372,5503.937846666667,17.72203817992993,4.961645462882088,77.85622924048741,98.45243822419464,3924.3078103094786,1778.622387464682,5702.930197774161,Belgium
2011,3862.96328,1579.15212,5442.1154,9.56603973198954,4.069379292253987,58.990081624105166,89.30656622118943,3876.598699024243,1727.4487678452947,5604.047466869538,Belgium
2012,3791.8582399999996,1565.5290533333336,5357.387293333333,14.414806463973667,4.07441552021484,74.34370596721388,93.50202136209748,3810.3474619841877,1733.3747806626452,5543.7222426468325,Belgium
2013,3728.8155333333334,1573.5785533333333,5302.394086666667,6.429383344906513,3.728605521918885,65.92509754486836,95.76460756127722,3738.9735222001586,1735.2682584394788,5474.241780639637,Belgium
2014,3793.7219133333333,1616.0066533333334,5409.728566666667,0.7002322434088687,3.3456608979518885,51.06360275231852,93.00646463698975,3797.7678064746938,1760.0767207226415,5557.844527197335,Belgium
2015,3834.8946733333332,1631.8664133333332,5466.761086666666,-13.367418097368096,2.443880221847604,57.74217837001014,94.26992220446628,3823.9711354578126,1783.8785139078095,5607.849649365622,Belgium
2016,3812.1555400000007,1551.1461799999997,5363.30172,-14.896522488753584,1.9832187598214976,70.7822924283668,96.56641560398211,3799.2422362710686,1718.4948880323486,5517.737124303418,Belgium
2017,3672.178413333333,1545.85674,5218.035153333333,-13.315018672693729,2.0879385351664808,83.34396468256324,96.3219318586267,3660.9513331958055,1725.5226365411897,5386.473969736995,Belgium
2000,1845.5304333333333,1266.1470599999998,3111.677493333333,,,,,,,,Bulgaria
2001,1706.1070666666667,1440.877993333333,3146.98506,22.552839039658096,1.406430516660509,218.14606406450147,20.281832104298353,1730.0663362229852,1679.3058895021327,3409.372225725118,Bulgaria
2002,1467.9887533333333,1919.4397333333332,3387.4284866666667,56.60055456794439,3.3956925921888708,142.23744434238978,7.9167828837622185,1527.9850004934665,2069.593960559485,3597.5789610529514,Bulgaria
2003,1560.2516799999999,1940.90152,3501.1531999999997,96.23160307937793,5.168970240679228,113.8723576700693,13.465237975648582,1661.652253320057,2068.239115645718,3729.8913689657747,Bulgaria
2004,1571.58662,1777.5148733333333,3349.1014933333336,123.63730155159526,6.409811792034258,175.3638831010841,11.561634888033955,1701.6337333436297,1964.4403913224514,3666.074124666081,Bulgaria
2005,1526.0384333333332,1470.6994533333334,2996.737886666667,83.13261879215253,4.3615772917092865,276.1862648547221,6.119354648069551,1613.5326294171948,1753.005072836125,3366.53770225332,Bulgaria
2006,1433.45594,1257.76338,2691.21932,65.47033886581183,3.4331361157058065,452.9816818564673,4.471603905815657,1502.3594149815176,1715.2166657622831,3217.576080743801,Bulgaria
2007,1446.4605666666666,1431.2586599999997,2877.719226666666,8.675597148236697,0.5917826469309445,858.1969554625392,10.77763952935546,1455.7279464618343,2300.2332549918942,3755.961201453729,Bulgaria
2008,1375.2372399999997,1623.2546000000002,2998.4918399999997,15.006644511745494,0.9826280922327157,776.4323625920479,11.674887655543381,1391.2265126039779,2411.3618502475915,3802.5883628515694,Bulgaria
2009,1296.78266,1856.5355200000001,3153.31818,10.833550462262659,0.8708207956694973,385.5941208179765,11.396197627210693,1308.4870312579321,2253.525838445187,3562.0128697031196,Bulgaria
2010,1179.5786400000002,1851.5292799999995,3031.1079199999995,14.738135262818023,1.313265638790244,481.95151728641054,10.967294197762174,1195.6300409016085,2344.4480914841724,3540.078132385781,Bulgaria
2011,1180.06432,2299.3448266666664,3479.4091466666664,18.52340284180224,1.4404922832585723,228.49621261356992,9.49669884341817,1200.0282151250608,2537.337738123654,3737.365953248715,Bulgaria
2012,1191.72696,1733.8335133333333,2925.560473333333,8.295628838143768,0.9226413480210587,456.40621753758745,12.038092243370173,1200.9452301861647,2202.2778231142906,3403.2230533004554,Bulgaria
2013,1115.1554466666666,2013.6420199999998,3128.7974666666664,10.418325207639933,1.081569821284717,366.027858850048,11.074569774393774,1126.6553416955915,2390.7444486244417,3517.3997903200334,Bulgaria
2014,1175.3369666666667,2049.11122,3224.4481866666665,16.4764254588804,0.9217222228034415,425.55896681605475,14.384851135955353,1192.7351143483506,2489.0550379520096,3681.79015230036,Bulgaria
2015,1137.55982,2159.99112,3297.55094,5.599068330696932,0.9912924303120085,453.21514128454623,16.008267250955882,1144.150180761009,2629.2145285355023,3773.364709296511,Bulgaria
2016,1128.8985400000001,2189.3374466666664,3318.2359866666666,9.915613441233283,1.2138685182561748,447.5102498194841,12.047921612709182,1140.0280219594897,2648.89561809886,3788.9236400583495,Bulgaria
2017,1129.8439266666667,2211.948573333333,3341.7924999999996,5.397818444186096,0.9585724224658716,593.1034092890623,15.178486092603148,1136.2003175333186,2820.2304687149986,3956.4307862483174,Bulgaria
2000,968.4360200000001,780.0580266666666,1748.4940466666667,-1.0738616270670729,0.27822673447515983,-16.600626040991706,5.5112655599439435,967.6403851074082,768.9686661856188,1736.6090512930268,Croatia
2001,984.4281666666667,725.6620866666668,1710.0902533333335,-3.018345501262381,0.21446695885772377,-19.924082852974294,6.911893156903834,981.6242881242621,712.6498969705964,1694.2741850948585,Croatia
2002,976.08272,867.3231466666667,1843.4058666666667,4.287917689784611,0.8100855556961902,-7.097319080089101,6.876146668448578,981.1807232454809,867.1019742550262,1848.282697500507,Croatia
2003,986.2153533333333,802.0166866666665,1788.2320399999999,0.7902444217608785,0.8494914181851774,2.186784971319696,6.483638439788293,987.8550891732793,810.6871100777745,1798.5421992510537,Croatia
2004,1056.36774,939.4830466666667,1995.8507866666666,6.785188619074315,0.7212532531104082,68.77159573744619,8.349315652002362,1063.8741818721846,1016.6039580561153,2080.4781399283,Croatia
2005,1051.5272999999997,836.0791200000001,1887.6064199999998,6.451292836933389,0.584624896322872,75.0312641454076,6.442427445272548,1058.563217733256,917.5528115906802,1976.1160293239361,Croatia
2006,1058.2170800000001,1139.3749800000003,2197.5920600000004,27.82295191611327,1.3738770670212288,126.70739558526107,4.9877305694496,1087.4139089831347,1271.070106154711,2358.4840151378457,Croatia
2007,1024.1620733333332,1205.1762999999999,2229.338373333333,23.157668782005306,2.226871961828846,120.46823806765858,4.769588578476795,1049.5466140771673,1330.4141266461352,2379.9607407233025,Croatia
2008,969.4117266666667,1448.4556266666666,2417.867353333333,38.10448433391916,2.907517867599794,139.77768592606492,5.0674741490352995,1010.4237288681857,1593.3007867417668,2603.7245156099525,Croatia
2009,962.29352,711.3119133333333,1673.6054333333332,35.406283314933184,4.269596172721137,116.78867953607964,5.2827833449639074,1001.9693994876542,833.3833762143769,1835.352775702031,Croatia
2010,925.1720066666667,790.16036,1715.3323666666665,44.28163529301839,2.9474202993719,118.23140539867481,5.5641732515625835,972.401062259057,913.9559386502374,1886.3570009092944,Croatia
2011,928.5712866666668,880.6680799999999,1809.2393666666667,17.727087485359043,1.6980781493368173,66.19751753339398,5.854440838249961,947.9964523013625,952.7200383716438,1900.7164906730063,Croatia
2012,934.7193799999999,735.3790200000001,1670.0983999999999,23.456470464633846,1.6254594791520796,115.69286327912968,3.305482076817093,959.8013099437858,854.3773653559468,1814.1786752997327,Croatia
2013,889.5140933333333,617.0714200000001,1506.5855133333334,15.342944349323988,0.9924002984355951,99.51038872604092,3.554964195855906,905.8494379810928,720.1367729218969,1625.9862109029896,Croatia
2014,902.3081133333334,594.7122266666667,1497.02034,-2.091159783738526,0.04177484593311476,113.47962580531278,12.503982489024871,900.258728395528,720.6958349610044,1620.9545633565324,Croatia
2015,878.71956,652.0123866666667,1530.7319466666668,-1.3292816592576815,0.03899941694263167,150.26114398125927,11.043033352255566,877.4292777576849,813.3165640001814,1690.7458417578664,Croatia
2016,878.6063333333333,614.2055199999999,1492.8118533333331,-0.7695649437190943,0.04680365193815377,110.83340630334398,11.248567063147547,877.8835720415524,736.2874933664914,1614.171065408044,Croatia
2017,883.9657266666666,692.3504999999999,1576.3162266666664,14.638771838915911,0.3684987863600026,120.95673657260913,10.26876296009566,898.9729972919424,823.5759995327046,1722.548996824647,Croatia
2000,184.9183,66.39211999999999,251.31041999999997,1.0944374170688835,0.20306731444326462,4.9518959697556015,3.8603445338867504,186.21580473151215,75.20436050364233,261.4201652351545,Cyprus
2001,201.67394000000002,72.74564,274.41958,1.0924986217716819,0.20074596506972958,10.248813510583513,5.19523190035181,202.96718458684143,88.18968541093533,291.15686999777677,Cyprus
2002,214.20468,79.27165333333333,293.47633333333334,0.9548382381005589,0.21486127938385421,12.787105519984726,6.622270097163849,215.3743795174844,98.6810289504819,314.05540846796634,Cyprus
2003,202.57632666666666,84.37457333333333,286.9509,0.7919105859731528,0.2105334723319678,10.507547759389759,5.822073156451115,203.57877072497178,100.7041942491742,304.28296497414595,Cyprus
2004,198.29968666666667,74.5226,272.8222866666667,2.6026093536102803,0.25698230456024673,5.1878314676811215,3.049152420429877,201.1592783248372,82.759583888111,283.91886221294817,Cyprus
2005,183.13947333333334,65.80056666666667,248.94004,4.111534519231661,0.19835952878379237,10.222953290403428,5.283085980592568,187.4493673813488,81.30660593766267,268.75597331901145,Cyprus
2006,186.34681333333333,64.11686666666665,250.46367999999998,2.195299346749039,0.17741041319798032,6.999918338175127,7.2128324392456955,188.71952309328034,78.32961744408748,267.0491405373678,Cyprus
2007,183.23752,62.46344666666668,245.70096666666666,6.392994677671633,0.29808023579221443,9.812502150213986,6.613046977509678,189.92859491346383,78.88899579439034,268.81759070785415,Cyprus
2008,182.40543333333332,53.86743333333333,236.27286666666666,4.2728907950535735,0.31895358862290446,10.542870973997132,11.544917722947357,186.9972777170098,75.95522203027782,262.9524997472876,Cyprus
2009,179.41152,65.43802666666666,244.84954666666664,8.17265648197366,0.4000027223368713,10.199497293721098,4.756528628354885,187.98417920431052,80.39405258874264,268.37823179305315,Cyprus
2010,187.56493333333333,71.79533333333333,259.3602666666667,5.153209835901919,0.2547001532614632,7.563744724540601,5.428481874584346,192.97284332249671,84.78755993245828,277.760403254955,Cyprus
2011,188.12243999999998,66.33536666666667,254.45780666666667,4.543600511674496,0.35620710420241086,4.759927986993226,4.296349809998119,193.0222476158769,75.39164446365801,268.4138920795349,Cyprus
2012,181.04843999999997,70.31115333333335,251.35959333333332,8.253321939700214,0.3972195991906052,4.613763799025466,4.534431981803977,189.6989815388908,79.45934911416279,269.15833065305355,Cyprus
2013,168.90386,58.18132666666667,227.0851866666667,4.9547920942297905,0.3021450375405652,5.172878474866979,6.891800010435516,174.16079713177035,70.24600515196916,244.40680228373952,Cyprus
2014,172.21440666666666,52.25308666666667,224.46749333333332,3.641628360087627,0.25782681562824644,5.736973789321893,7.211745242708368,176.11386184238253,65.20180569869693,241.31566754107945,Cyprus
2015,168.60929333333334,64.26048,232.86977333333334,2.97408087353354,0.19842828630504789,6.588562031462837,5.985923374393945,171.78180249317194,76.83496540585679,248.61676789902873,Cyprus
2016,174.09452,60.40722666666666,234.50174666666663,3.6269801985262236,0.21316372970503852,5.102824818368925,7.511192871858936,177.93466392823123,73.02124435689453,250.95590828512576,Cyprus
2017,181.69387333333333,62.274586666666664,243.96846,1.3178279290851562,0.15785013322351302,5.58900080544988,4.43037609252481,183.169551395642,72.29396356464136,255.46351496028336,Cyprus
2000,2280.01996,1951.2145266666666,4231.234486666666,20.83860968406139,3.7588279987165847,-8.553092165549671,17.987869942646633,2304.617397682778,1960.6493044437636,4265.2667021265415,Czechia
2001,2263.0518599999996,2189.218506666667,4452.270366666667,14.683123173802343,2.9588778440577794,3.813435132409855,23.384986175160183,2280.69386101786,2216.416927974237,4497.110788992097,Czechia
2002,2162.45664,1619.8147666666666,3782.2714066666667,13.339288784047438,2.5097795122441213,29.23223650359512,19.903382165145885,2178.3057082962914,1668.9503853354076,3847.256093631699,Czechia
2003,2097.5497333333333,1668.10176,3765.6514933333333,19.659070678147426,3.0602990432552772,35.9247313901395,21.083670142887073,2120.269103054736,1725.1101615330265,3845.379264587763,Czechia
2004,2018.5091066666669,1734.6426,3753.1517066666665,21.887387474392455,3.3466453319239275,42.28518061752644,19.582615426213493,2043.7431394729833,1796.51039604374,3840.2535355167233,Czechia
2005,1976.05142,1708.3354466666667,3684.3868666666667,13.405594722227454,1.7882252721075946,-39.90312461634976,79.49652417124048,1991.2452399943352,1747.9288462215575,3739.1740862158927,Czechia
2006,1941.2072,1685.1606466666672,3626.367846666667,4.855204567522923,0.919272329149837,76.36216263027944,10.997941133223993,1946.9816768966728,1772.5207504301707,3719.5024273268436,Czechia
2007,1954.64718,1777.7269733333333,3732.374153333333,6.483211166504578,1.2398148875813952,120.8933492682943,11.269248382703628,1962.3702060540859,1909.8895709843312,3872.2597770384173,Czechia
2008,1941.6146133333332,1749.7631866666666,3691.3777999999998,3.4649564134554636,1.1757180711525952,147.5784363900819,10.994732053648509,1946.2552878179413,1908.3363551103969,3854.591642928338,Czechia
2009,1865.7049799999998,1718.6124266666666,3584.317406666666,4.269247571991493,1.1545752532954208,121.40156146495042,7.416835822406407,1871.1288028252866,1847.4308239540235,3718.55962677931,Czechia
2010,1834.2609133333335,1725.4402266666666,3559.70114,1.5946697846426472,1.1085641623304447,259.501167001269,7.4137790995566215,1836.9641472803066,1992.3551727674924,3829.319320047799,Czechia
2011,1816.4098800000002,1811.4460133333337,3627.855893333334,2.6612684039545353,1.561324790702104,152.6901339111247,11.211705394354214,1820.632473194657,1975.3478526388124,3795.9803258334696,Czechia
2012,1813.7771200000004,2121.4472533333333,3935.2243733333335,4.323147648048,1.9176469207346045,310.7100078485415,9.421612381027108,1820.017914568783,2441.5788735629017,4261.596788131685,Czechia
2013,1819.1208800000002,2138.8856399999995,3958.00652,-2.1966958614088647,1.0772115501768718,351.1126178185163,10.08618116164915,1818.001395688768,2500.084438980165,4318.085834668933,Czechia
2014,1841.080893333333,2180.37264,4021.4535333333333,-3.5647525045808863,0.7263058069965974,207.9986879812783,8.40670336176813,1838.2424466357488,2396.778031343046,4235.020477978795,Czechia
2015,1871.925953333333,2460.00056,4331.926513333333,-3.3287790279180784,0.873577182650444,245.54060667254302,7.06466667630033,1869.4707514880654,2712.6058333488436,4582.076584836909,Czechia
2016,1881.9473266666666,2504.9553,4386.902626666667,-4.039563044367279,0.8359660498279606,206.43109447720363,6.206759223659927,1878.7437296721273,2717.5931537008637,4596.336883372991,Czechia
2017,1888.9186933333335,2290.860033333334,4179.778726666667,-6.12125672435505,0.8660321539673937,301.26835957259823,5.59198300049613,1883.6634687629457,2597.7203759064278,4481.3838446693735,Czechia
2000,3757.4634266666662,2474.825693333333,6232.2891199999995,-50.329914354029,0.9751302737272934,-49.27726394407432,12.505536586698836,3708.1086425863646,2438.0539659759575,6146.162608562322,Denmark
2001,3846.3950466666665,2404.96482,6251.359866666667,-55.62342202912425,0.7034077261712097,-37.918814049420725,16.692074166206027,3791.475032363713,2383.7380801167856,6175.213112480498,Denmark
2002,3740.007786666667,2143.1619466666666,5883.169733333334,-59.81727374304646,0.9075527662390841,-23.744487106637315,18.358432216512337,3681.0980656898596,2137.775891776542,5818.873957466401,Denmark
2003,3669.552346666667,2404.138453333333,6073.6908,-66.16565720164951,1.557112763638961,-29.4793075283893,15.046793101148081,3604.9438022286563,2389.705938906092,5994.649741134748,Denmark
2004,3582.240733333334,2240.4018866666665,5822.6426200000005,-59.83198512585649,0.9415424397231317,6.18981311166489,20.111688498549878,3523.3502906472004,2266.7033882768815,5790.053678924081,Denmark
2005,3513.52198,2241.50364,5755.02562,-28.92498917711391,1.882751739174655,-0.4727894216533516,16.11505118218635,3486.479742562061,2257.145901760533,5743.625644322594,Denmark
2006,3444.30138,2247.5005733333333,5691.801953333334,-44.100201314786055,1.0175575680557853,3.955510864860574,12.216046763895466,3401.21873625327,2263.6721309620893,5664.890867215359,Denmark
2007,3501.1796866666664,2256.3795266666666,5757.559213333333,-50.465702610749986,1.0451707343840146,2.7553095600988176,11.693443016585032,3451.7591547903007,2270.8282792433506,5722.587434033651,Denmark
2008,3426.6980399999998,2366.1153400000003,5792.81338,-53.929803954419135,0.9561563418971557,1.0766355711620836,15.278911350533619,3373.7243923874776,2382.470886921696,5756.195279309173,Denmark
2009,3370.7341466666667,2267.7444266666666,5638.478573333334,-59.71392607307737,0.7383005908505205,25.111061941978782,20.554716826592937,3311.75852118444,2313.4102054352384,5625.168726619679,Denmark
2010,3489.635433333333,2213.804146666667,5703.43958,-70.75975968114602,0.6620126226302903,-39.02457432950057,15.710579798043362,3419.537686274817,2190.49015213521,5610.0278384100275,Denmark
2011,3459.8980600000004,2219.4786200000003,5679.376680000001,-56.13955103279133,0.558886903359483,0.848478676759137,8.15964363754035,3404.317395870569,2228.4867423142996,5632.804138184869,Denmark
2012,3478.201946666666,2257.5560066666667,5735.757953333333,-62.249952633798515,0.48718269754679816,0.665856096249702,13.161447942237512,3416.4391767304146,2271.3833107051537,5687.822487435568,Denmark
