Year,Animal,Vegetal,Sum,Animal Trade Correction,Animal Transport Correction,Vegetal Trade Correction,Vegetal Transport Correction,Animal Corrected,Vegetal Corrected,Sum Corrected,Country
2013,3454.669373333333,2185.6443133333337,5640.313686666666,-52.930358710302016,0.6225404230083829,-15.184520289476827,9.864000121552532,3402.3615550460395,2180.3237931654094,5582.685348211449,Denmark
2014,3397.928006666667,2330.122586666667,5728.050593333333,-51.39351514826657,0.5614484716739122,-16.87844366257861,10.619819305035584,3347.0959399900744,2323.8639623091235,5670.959902299198,Denmark
2015,3403.6301466666664,2433.5237733333333,5837.15392,-53.75409837340923,0.5272845770364949,-31.753661701532764,19.99475765353411,3350.4033328702935,2421.764869285335,5772.168202155628,Denmark
2016,3417.18808,2407.276406666667,5824.464486666667,-58.91014665383352,0.41546859284445786,-4.297589762790728,13.201218027713649,3358.6934019390105,2416.18003493159,5774.873436870601,Denmark
2017,3390.677646666667,2409.48398,5800.161626666667,-46.34643281629641,0.3524989795825479,13.299332010491682,17.916269297111246,3344.683712829953,2440.699581307603,5785.383294137556,Denmark
2000,467.5053066666667,650.7072733333333,1118.21258,-4.0780359030224265,0.6026328963176197,0.9057229988727725,4.031731411145164,464.02990365996186,655.6447277433513,1119.674631403313,Estonia
2001,446.1793533333333,632.7671866666667,1078.94654,3.3523384890072783,0.7268984754959377,2.0993043991940508,2.42473993809318,450.2585902978365,637.2912310039538,1087.5498213017904,Estonia
2002,455.7639,623.1441733333334,1078.9080733333333,1.358735271999208,0.3074697878880025,2.7133711415488078,5.43334085833695,457.4301050598872,631.2908853332191,1088.7209903931061,Estonia
2003,433.99061333333333,648.9831133333332,1082.9737266666666,4.446403355818328,0.7749546390698743,3.1236240134203515,5.728572506532693,439.2119713282215,657.8353098532863,1097.0472811815077,Estonia
2004,439.19756,666.1061266666667,1105.3036866666666,2.417738321017524,0.33512277203880636,0.6884711491392489,1.5456302607183794,441.9504210930563,668.3402280765242,1110.2906491695805,Estonia
2005,431.93558666666667,653.4478333333333,1085.38342,-0.3821410130835721,0.03285504467637808,0.9052000158724854,3.374037201794326,431.58630069825944,657.7270705510001,1089.3133712492595,Estonia
2006,429.55318666666665,658.8910733333332,1088.4442599999998,-0.9340966605620774,0.08763444003951407,-35.213013575644,1.6713466915442163,428.70672444614405,625.3494064492335,1054.0561308953775,Estonia
2007,421.7988866666667,681.2640666666667,1103.0629533333336,-0.12207060171132424,0.08979164286368366,-26.15932563003304,1.7867070679502985,421.7666077078191,656.8914481045839,1078.658055812403,Estonia
2008,416.1081533333333,726.85338,1142.9615333333334,-0.9656568749339269,0.11795807466861898,12.059644350808632,1.5869883809993783,415.26045453306796,740.500012731808,1155.760467264876,Estonia
2009,406.50892,693.89902,1100.40794,0.7534950128072789,0.11370914626036345,11.293710420967633,0.9861069275959309,407.3761241590676,706.1788373485635,1113.554961507631,Estonia
2010,402.86905333333334,696.7089066666667,1099.57796,-1.9722173297524213,0.12005065360922014,-11.107341793407098,0.883437015004763,401.0168866571901,686.4850018882645,1087.5018885454547,Estonia
2011,405.90506,709.57744,1115.4825,-2.3819896142354366,0.15982751061657552,-51.47511926026229,0.5978024215103224,403.6828978963811,658.700123161248,1062.383021057629,Estonia
2012,408.3268933333333,733.10104,1141.4279333333334,-4.853363690162119,0.09561473198226031,-43.39689323015155,0.5284519894901631,403.5691443751535,690.2325987593385,1093.801743134492,Estonia
2013,416.6219533333333,738.2629666666667,1154.88492,-6.7250885905128515,0.0833999503696274,-92.32885410052579,1.2567525867473264,409.9802646931901,647.1908651528883,1057.1711298460784,Estonia
2014,433.2831933333333,759.6143199999999,1192.8975133333333,-6.258167130466769,0.14398864837150394,-113.44875419835435,0.6473455980362991,427.16901485123805,646.8129113996819,1073.98192625092,Estonia
2015,434.86048666666665,776.80654,1211.6670266666667,-4.807961668307324,0.07908652413254874,-184.12031051879202,0.8666300163886451,430.1316115224919,593.5528594975966,1023.6844710200885,Estonia
2016,416.00163333333336,747.7508333333333,1163.7524666666666,-6.254587427450435,0.17673081649309952,-152.45718186295605,1.0133438534212407,409.92377672237603,596.3069953237984,1006.2307720461745,Estonia
2017,398.75202666666667,764.4815866666667,1163.2336133333333,-6.037668629055393,0.14311655123882946,-109.51224955690574,0.3980381546193351,392.8574745888501,655.3673752643803,1048.2248498532304,Estonia
2000,1676.0850733333334,2312.6209799999997,3988.7060533333333,-1.3247121320865203,0.12432672709021167,-45.35542274459031,8.341000700347195,1674.8846879283371,2275.6065579557567,3950.4912458840936,Finland
2001,1640.8173400000003,2286.3547,3927.1720400000004,-1.2672491042901006,0.11142701915851745,-130.58033191271335,8.39214353443004,1639.6615179148687,2164.1665116217164,3803.828029536585,Finland
2002,1629.9603799999998,2369.54552,3999.5059,-2.628795139953654,0.09110618706367117,-73.9095500447612,10.019136953176265,1627.4226910471098,2305.6551069084153,3933.077797955525,Finland
2003,1599.95726,2308.4839133333335,3908.4411733333336,-2.511547692148977,0.1481179472856093,-75.99624583854764,9.137788120104712,1597.5938302551365,2241.6254556148906,3839.2192858700273,Finland
2004,1552.0014266666667,2364.9348999999997,3916.9363266666664,-2.1274005285110666,0.12023567767748058,-24.696509338291797,8.684926365757507,1549.9942618158332,2348.923317027465,3898.9175788432985,Finland
2005,1532.00934,2470.9809933333336,4002.9903333333336,-0.47660576035275903,0.18925180985347692,-12.792078867090089,9.668359720748153,1531.7219860495006,2467.8572741869916,3999.5792602364922,Finland
2006,1520.3525333333334,2313.465473333333,3833.8180066666664,-1.682697273189208,0.1858755825824362,-25.82531764875353,8.599522789055841,1518.8557116427266,2296.239678473635,3815.095390116362,Finland
2007,1483.9035933333332,2439.2204866666666,3923.1240799999996,-0.5485158925664743,0.24504986889212949,-55.608229858851146,7.325226216001559,1483.600127309659,2390.937483023817,3874.537610333476,Finland
2008,1469.0216133333333,2623.5806199999997,4092.602233333333,-2.3245437984920985,0.19436261263299187,-30.908153537144642,8.53775550994629,1466.8914321474742,2601.2102219728013,4068.1016541202753,Finland
2009,1463.35184,2411.8618199999996,3875.2136599999994,-1.0656405819325763,0.27412402924618345,-11.088419963831148,9.193389095569602,1462.5603234473137,2409.966789131738,3872.527112579052,Finland
2010,1471.9062733333333,2530.1628800000003,4002.069153333334,-2.6672543369783095,0.21063760411066804,-33.054407578311206,8.513166927393891,1469.4496566004657,2505.6216393490827,3975.0712959495486,Finland
2011,1454.1581666666664,2260.6871333333333,3714.8453,-3.575147407393555,0.18071339141067164,-41.00016477575296,7.853052409499059,1450.7637326506833,2227.5400209670793,3678.3037536177626,Finland
2012,1447.02692,2264.053906666667,3711.0808266666672,-2.9626062989798,0.17937029770433757,-33.991099342253634,7.509560848543635,1444.2436839987245,2237.572368172957,3681.8160521716813,Finland
2013,1448.6575400000002,2282.27418,3730.93172,-3.5463671174808784,0.15696560546581534,-6.881184162842478,7.921711665761486,1445.268138487985,2283.3147075029187,3728.5828459909035,Finland
2014,1449.14878,2331.525086666667,3780.673866666667,-6.106092641765032,0.09384522004365786,-24.153697741250966,6.672704446008431,1443.1365325782785,2314.0440933714244,3757.180625949703,Finland
2015,1452.1761733333335,2295.320133333333,3747.496306666667,-3.760777334949545,0.21694086563811887,-4.811841408729482,7.112795228068809,1448.6323368640221,2297.6210871526728,3746.253424016695,Finland
2016,1443.1242133333335,2265.2122133333332,3708.3364266666667,-3.08141150317746,0.13737349951541422,-19.102396643042805,12.502283468246683,1440.1801753296716,2258.612100158537,3698.7922754882084,Finland
2017,1409.9082266666667,2253.1821533333336,3663.0903800000006,-2.3614828480734604,0.13124774650845214,-13.548359404258036,10.9255412641329,1407.6779915651018,2250.5593351932084,3658.2373267583102,Finland
2000,30881.794966666665,18283.780433333333,49165.5754,-32.65735396734897,3.4948401151491004,-186.55333766109467,30.309460499714056,30852.632452814465,18127.53655617195,48980.16900898641,France
2001,30796.033246666666,18383.186393333333,49179.219639999996,-35.733372538340376,4.426279618971557,-122.54584352308133,30.47786120841331,30764.7261537473,18291.118411018662,49055.84456476596,France
2002,29979.86030666667,17832.31962,47812.179926666664,-22.876664095166518,3.8620855394422207,-118.06215186143353,30.935512716019673,29960.845728110948,17745.192980854583,47706.03870896553,France
2003,29054.540826666667,17828.93872,46883.47954666667,-29.231556471551418,3.308634604299341,-166.78146884772013,35.86368368520253,29028.617904799416,17698.02093483748,46726.6388396369,France
2004,28656.794873333332,18152.95412,46809.74899333333,-47.64749934864209,4.166740323953764,-51.72124076518569,27.128570080270563,28613.314114308647,18128.36144931508,46741.67556362373,France
2005,28459.787973333332,17317.172226666662,45776.960199999994,-41.1934659799771,3.7668016108029008,-63.94477119444695,25.901562733922766,28422.36130896416,17279.129018206135,45701.49032717029,France
2006,28411.256126666667,17177.366033333332,45588.62216,-18.83892509440765,3.643911384247396,-61.11315387771309,28.460209933753305,28396.061112956504,17144.713089389374,45540.77420234588,France
2007,28712.49264,17991.786073333333,46704.27871333333,-22.17487071960155,4.0900238866602,-31.445632785914594,29.59392065925039,28694.407793167058,17989.93436120667,46684.34215437373,France
2008,28817.83781333333,17141.872193333333,45959.71000666666,-29.07296730517327,3.628974361762973,-46.96777032560443,30.377862594436994,28792.393820389923,17125.282285602163,45917.67610599208,France
2009,28413.60584,16256.14846,44669.7543,-32.05376271406625,3.479661982695682,-81.69675178434859,40.72714554205183,28385.03173926863,16215.178853757705,44600.210593026335,France
2010,28099.68616666667,16710.861386666667,44810.54755333334,-63.98131026812781,3.3011602868916152,-113.68272326165693,61.94719104100338,28039.00601668543,16659.125854446014,44698.131871131445,France
2011,27453.147826666667,16093.089493333333,43546.23732,-48.82017930746526,2.8955819394928994,-87.06423153580415,36.761300160320175,27407.223229298696,16042.78656195785,43450.00979125655,France
2012,27276.756213333334,16596.144706666666,43872.90092,-39.25694327793196,2.7187496545276777,-76.65994795369194,23.374534870547027,27240.21801970993,16542.859293583522,43783.077313293456,France
2013,27370.36079333333,17204.464326666664,44574.825119999994,-55.639164087803906,2.4170297200173705,-127.83496022691767,44.9271771660732,27317.138658965545,17121.556543605817,44438.69520257136,France
2014,27462.457440000002,17213.41659333333,44675.87403333333,-30.679025819845663,2.67308341179258,-76.49197988561625,36.03585361046961,27434.45149759195,17172.960467058183,44607.411964650135,France
2015,27527.896093333333,17662.698806666667,45190.5949,-49.38337873744454,2.2857608469640827,-81.03191984558869,37.056017804281566,27480.79847544285,17618.722904625363,45099.52138006821,France
2016,27357.155913333336,16615.095493333334,43972.25140666667,-41.79933260719723,1.9489127012776455,-89.7979299635228,33.858271690755366,27317.30549342742,16559.155835060566,43876.46132848799,France
2017,27200.432806666664,17180.537973333336,44380.97078,-46.037833797447874,1.742191632811315,-66.77305084249909,34.663898192022124,27156.13716450203,17148.42882068286,44304.56598518489,France
2000,23573.32310666667,16596.13806,40169.461166666675,50.29047845221563,6.718967598475184,-171.47357151152954,65.68984435123087,23630.33255271736,16490.3543328397,40120.68688555706,Germany
2001,23392.81302,16489.141986666666,39881.95500666667,38.571733928291756,5.8766379123541075,-61.80118690644625,58.1662313924695,23437.26139184065,16485.507031152687,39922.76842299334,Germany
2002,22982.154853333333,16167.539113333332,39149.693966666666,72.7758407449306,7.07328224924916,-53.67058132554092,61.05107871353519,23062.003976327513,16174.919610721327,39236.92358704884,Germany
2003,22302.667273333333,16117.281633333334,38419.948906666665,67.47687025023926,6.614772021824175,-52.64841251669567,67.52976993019803,22376.7589156054,16132.162990746836,38508.92190635223,Germany
2004,21680.853653333335,16269.375266666668,37950.22892,74.41884703271096,6.220258086423202,18.620315625603947,74.33573539843664,21761.49275845247,16362.331317690709,38123.82407614318,Germany
2005,21508.526586666667,16123.27418,37631.80076666667,78.53070299638867,7.0974838230299575,3.7136824513284696,65.44035198701859,21594.154773486083,16192.428214438349,37786.582987924434,Germany
2006,21026.736826666667,15169.123806666666,36195.86063333333,62.09637883225763,7.552138670446401,-85.0635463634299,69.91942870942499,21096.385344169372,15153.979689012662,36250.36503318203,Germany
2007,21019.537519999998,15971.104879999999,36990.6424,77.76620244884676,9.24469109980535,43.54169944680678,73.04328900253142,21106.548413548648,16087.689868449337,37194.23828199798,Germany
2008,21424.955719999998,15304.060933333334,36729.01665333333,46.44181725371162,8.582632415193642,22.34355234345813,78.37201243979767,21479.980169668903,15404.77649811659,36884.75666778549,Germany
2009,21367.267053333337,15360.066633333332,36727.333686666665,41.10990383142156,8.202720858016527,26.32254753603949,58.16975627238573,21416.579678022772,15444.558937141757,36861.13861516453,Germany
2010,21088.97302,16025.577366666666,37114.55038666667,39.95077470247026,8.656334999642747,5.549285452086173,81.08949704788783,21137.580129702113,16112.21614916664,37249.79627886875,Germany
2011,20911.181706666666,15297.48546,36208.667166666666,10.890626106487659,7.011042317440769,48.0318588699926,88.54559410522552,20929.083375090595,15434.062912975218,36363.146288065815,Germany
2012,20853.416266666663,15492.512493333335,36345.928759999995,-5.443976035154928,6.246410170769394,80.01883139564677,77.07304689671838,20854.218700802277,15649.604371625699,36503.82307242798,Germany
2013,21065.552826666666,15799.079106666666,36864.63193333333,-5.987127400068005,5.999057257417742,2.0334046725971557,75.79064194270981,21065.564756524014,15876.903153281972,36942.467909805986,Germany
2014,21196.52654,16574.678399999997,37771.204939999996,-9.916505018534714,5.4401853355199155,-12.556391536812772,66.98007603895822,21192.050220316985,16629.102084502145,37821.15230481913,Germany
2015,21035.307953333337,15969.87268,37005.18063333334,-2.409590821512857,6.578174109472009,-28.60317322075813,69.21681268116473,21039.476536621296,16010.486319460408,37049.96285608171,Germany
2016,20785.508626666666,15594.451486666665,36379.960113333334,-4.79633982308672,6.759612402983375,-135.51695996395156,74.22954152891501,20787.471899246564,15533.164068231628,36320.63596747819,Germany
2017,20596.344826666667,14898.082359999999,35494.42718666667,19.715560237690244,6.556708958275302,36.80859023282012,63.00716065007516,20622.617095862635,14997.898110882894,35620.51520674553,Germany
2000,3567.6780200000003,2038.7177066666666,5606.395726666667,17.56655248780573,0.979615709747924,64.88365850596871,10.738625939209838,3586.224188197554,2114.339991111845,5700.564179309399,Greece
2001,3533.531993333333,1936.3299800000002,5469.8619733333335,16.011325649597993,1.505752391994936,34.40231066349386,34.426746192206465,3551.049071374926,2005.1590368557006,5556.208108230627,Greece
2002,3536.503006666667,1983.4769933333337,5519.9800000000005,17.621863641011824,0.9726442603139375,143.12637481843967,29.452239612211432,3555.0975145679927,2156.055607763985,5711.153122331978,Greece
2003,3504.26482,2033.3761200000001,5537.64094,18.688886821120064,1.0287326031074304,72.62901491147066,30.438043201408618,3523.9824394242273,2136.443178112879,5660.4256175371065,Greece
2004,3565.539993333333,1802.9789866666667,5368.51898,13.167391533948045,0.9160514123445822,110.95607032419599,33.7856824183451,3579.6234362796254,1947.7207394092077,5527.344175688833,Greece
2005,3492.095126666666,1697.04388,5189.139006666666,16.618163993087276,0.9356836985929231,117.45816176238077,47.294314093453366,3509.6489743583465,1861.796355855834,5371.445330214181,Greece
2006,3478.6067199999998,1551.4736066666667,5030.080326666666,9.666106982099459,0.7249684697094957,155.71129847550102,66.76833318279213,3488.9977954518085,1773.9532383249598,5262.951033776768,Greece
2007,3490.913833333334,1409.77302,4900.6868533333345,8.951253456751438,0.8103295820611798,152.34381347412142,36.48270973004403,3500.6754163721466,1598.5995432041655,5099.2749595763125,Greece
2008,3482.485866666667,1609.8437333333334,5092.3296,8.240948263507407,1.0370381691940116,84.43824842012295,30.886961339818253,3491.7638530993686,1725.1689430932747,5216.932796192643,Greece
2009,3452.3170733333336,1352.9213733333333,4805.238446666667,9.281310290167315,0.6927473012896741,48.66756915331392,47.87133343261041,3462.2911309247907,1449.4602759192576,4911.751406844049,Greece
2010,3492.6711266666666,1616.2054,5108.876526666667,4.467007750583082,0.6872607689034818,180.47523957116516,59.23690735521261,3497.825395186153,1855.9175469263778,5353.742942112531,Greece
2011,3440.8049733333332,2017.9854599999999,5458.790433333334,4.88188221095567,0.6484610505239534,142.20867441273694,51.590917658488486,3446.335316594813,2211.7850520712254,5658.120368666038,Greece
2012,3419.4222333333337,1609.9368599999998,5029.3590933333335,9.371537391920615,0.7304057725184184,188.51530682059396,47.61324258378978,3429.5241764977727,1846.0654094043834,5275.589585902157,Greece
2013,3296.1678333333334,1641.5428666666667,4937.7107,6.960212419392188,0.7482681488689737,216.15517165314967,62.97958900357467,3303.8763139015946,1920.6776273233909,5224.5539412249855,Greece
2014,3229.0444533333334,1562.4637133333335,4791.5081666666665,25.384888711790445,1.2598203967561274,266.2083142817949,77.08394792067966,3255.68916244188,1905.7559755358081,5161.445137977688,Greece
2015,3115.3632266666664,1501.4878533333333,4616.8510799999995,21.279809981823224,1.54796334367499,191.62904418884457,51.989361187313776,3138.1909999921645,1745.1062587094916,4883.297258701656,Greece
2016,3191.6984066666664,1569.2570133333331,4760.955419999999,15.299081209561832,1.2619336806146193,198.2885528227657,60.664801832731,3208.259421556843,1828.2103679888298,5036.469789545673,Greece
2017,3342.99854,1539.1533066666666,4882.151846666667,24.95227867079669,1.9818464702751657,546.009530885454,90.07165701484772,3369.932665141072,2175.2344945669684,5545.16715970804,Greece
2000,1765.67122,2816.948686666667,4582.619906666667,-12.19555196837211,0.35443897383316403,3.639778279145074,29.063052919022343,1753.830107005461,2849.6515178648347,4603.4816248702955,Hungary
2001,1692.3903866666667,3058.044706666667,4750.4350933333335,-9.292391804618882,0.4619433388801593,-0.25707341697442215,24.240431231214703,1683.5599382009282,3082.0280644809072,4765.588002681836,Hungary
2002,1669.866,2797.94488,4467.81088,-6.801478996762656,0.7996356674588798,-27.070571279459166,28.343082373002687,1663.8641566706963,2799.2173910935435,4463.08154776424,Hungary
2003,1675.9744333333335,2628.4820933333335,4304.456526666667,-3.5308542595145695,1.243800529761438,-6.556819818112362,29.561058287241533,1673.6873796035804,2651.4863318024627,4325.173711406043,Hungary
2004,1658.9385066666666,2940.2806866666665,4599.219193333333,-2.684306305170814,0.7440719879731653,21.22943672907194,11.372754465479987,1656.998272349469,2972.8828778612183,4629.881150210687,Hungary
2005,1598.2593133333332,2715.48998,4313.749293333333,-0.759354117823373,0.5816351074021273,71.92935817577326,21.309787491907887,1598.081594322912,2808.7291256676813,4406.8107199905935,Hungary
2006,1568.5026400000002,2773.5618400000003,4342.064480000001,-1.9316680867916176,0.5011564158362404,100.22670957491783,11.459885727230226,1567.0721283290447,2885.2484353021487,4452.320563631193,Hungary
2007,1533.0177733333333,2745.8915933333337,4278.909366666667,1.2590051562712623,1.2281207366563711,242.06420615254504,8.279252935279708,1535.504899226261,2996.2350524211583,4531.73995164742,Hungary
2008,1509.8755866666668,2975.3373199999996,4485.212906666667,6.850221407134967,2.537529890996198,49.02949223743659,3.8728199959169607,1519.263337964798,3028.239632233353,4547.502970198151,Hungary
2009,1476.9603266666666,2641.9614066666663,4118.921733333333,0.356379563041473,1.0264241103136738,61.19176169024691,3.784845707390419,1478.3431303400216,2706.938014064304,4185.2811444043255,Hungary
2010,1457.66518,2574.19308,4031.85826,-3.2293284334439534,1.1326963630905273,45.394349481211165,4.297829677652903,1455.5685479296465,2623.885259158864,4079.45380708851,Hungary
2011,1428.95274,2768.5906733333336,4197.543413333334,-4.467844651196053,1.2162276888203785,80.73482091924296,3.940296617713952,1425.7011230376245,2853.2657908702904,4278.966913907915,Hungary
2012,1387.0993266666667,2698.9555066666667,4086.0548333333336,-7.394395534455726,0.5253378336368506,23.709304476830997,3.6668520522963877,1380.2302689658477,2726.331663195794,4106.561932161641,Hungary
2013,1463.5313933333332,2943.7232000000004,4407.254593333333,-10.349522559637487,0.6907092862000932,19.067372646398724,2.408340742744643,1453.8725800598957,2965.198913389144,4419.07149344904,Hungary
2014,1479.3694066666667,2967.58716,4446.956566666667,-10.46677985848426,0.39218118626943455,90.72828946713804,2.79273037334984,1469.294807994452,3061.108179840488,4530.40298783494,Hungary
2015,1504.5943666666667,3042.7447933333337,4547.33916,-9.866712211136258,0.4334593249139183,33.23781949480064,2.7210294750862642,1495.1611137804443,3078.7036423032205,4573.864756083665,Hungary
2016,1523.1097333333335,3157.0111933333337,4680.120926666667,-12.142325776723244,0.4027861721821712,55.24764639872914,2.1806707163699532,1511.3701937287924,3214.439510448433,4725.809704177225,Hungary
2017,1523.4783266666666,3175.27042,4698.748746666666,-9.787978647652727,0.7813011847655206,195.44092600394663,3.014624993879809,1514.4716492037792,3373.725970997826,4888.197620201605,Hungary
2000,10220.239246666666,4309.386100000001,14529.625346666668,-26.145872381816258,4.17953854986602,-61.99928716477712,27.58952319154621,10198.272912834716,4274.97633602677,14473.249248861486,Ireland
2001,10200.196173333334,4296.835266666668,14497.031440000002,-21.20171475560393,0.5189627838589482,-34.76049381876624,19.74581890544425,10179.51342136159,4281.820591753346,14461.334013114934,Ireland
2002,10102.672026666667,4719.996253333334,14822.668280000002,-22.743519947298974,0.2691939550060875,-10.296618513411694,13.65779107372112,10080.197700674375,4723.357425893643,14803.555126568019,Ireland
2003,10030.370460000002,4385.6807,14416.051160000003,-23.207279396046264,0.36864286106349536,2.723809126969788,9.547450643485025,10007.531823465019,4397.951959770455,14405.483783235473,Ireland
2004,10029.520586666667,4227.907886666666,14257.428473333333,-14.588642815260387,0.3297094313565863,2.7130248259189873,4.938170078844494,10015.261653282763,4235.5590815714295,14250.820734854193,Ireland
2005,9830.397993333334,4152.707313333333,13983.105306666668,-15.681367265434492,0.31185060024402667,2.785515308389071,5.448993354472479,9815.028476668143,4160.941821996195,13975.970298664339,Ireland
2006,9773.18866,4054.780233333333,13827.968893333333,-14.233497684153704,0.3817373358318974,-0.4803351308315943,7.215779457440895,9759.336899651678,4061.5156776599424,13820.85257731162,Ireland
2007,9602.646380000002,3978.3594200000002,13581.005800000003,0.14969816987285234,0.7275749231929727,6.184376949851167,11.246048259255744,9603.523653093067,3995.7898452091067,13599.313498302174,Ireland
