Year,Animal,Vegetal,Sum,Animal Trade Correction,Animal Transport Correction,Vegetal Trade Correction,Vegetal Transport Correction,Animal Corrected,Vegetal Corrected,Sum Corrected,Country
2004,8903.42578,9580.574453333335,18484.000233333332,-0.2660947911216532,0.8713655473546896,0.9129179675794052,19.134807391777187,8904.031050756234,9600.622178692693,18504.653229448926,Poland
2005,9080.509506666667,9942.73976,19023.249266666666,-14.904127134337697,0.18355285451714873,32.493232294032055,34.236878157248576,9065.788932386848,10009.46987045128,19075.25880283813,Poland
2006,9256.630926666665,10090.275220000001,19346.906146666668,-14.571332185591826,0.3214749897978178,32.41682382889117,25.121540564845994,9242.381069470872,10147.813584393738,19390.194653864608,Poland
2007,9296.241866666667,10609.9859,19906.227766666667,-14.008042775003258,0.3885977085136727,92.50880331646812,19.518841415522303,9282.622421600177,10722.01354473199,20004.635966332167,Poland
2008,9182.932786666664,10330.061846666666,19512.99463333333,-21.681611906047223,0.39803002463241205,108.81082548168433,20.247590562294896,9161.64920478525,10459.120262710645,19620.769467495895,Poland
2009,8945.774140000001,10017.984233333333,18963.758373333334,-19.467754077975805,0.48220378762061883,-11.629058303995947,19.685040307646393,8926.788589709646,10026.040215336983,18952.82880504663,Poland
2010,9017.133933333333,10349.900866666665,19367.034799999998,-32.86114323916887,0.42457008377230193,155.7538308951452,19.019263077085537,8984.697360177937,10524.673960638895,19509.371320816834,Poland
2011,8847.959420000001,10245.486966666667,19093.44638666667,-44.530599005044834,0.5088320444375766,159.94453071338782,14.28631300820067,8803.937653039393,10419.717810388256,19223.655463427647,Poland
2012,8707.61908,10567.877106666667,19275.496186666667,-43.57976816685501,0.5746877500896321,199.2527153175143,19.484402404836594,8664.613999583235,10786.614224389017,19451.22822397225,Poland
2013,8691.196393333332,10195.053460000001,18886.249853333335,-35.92953572536568,0.5358856546207836,59.15706474672566,18.40062678709454,8655.802743262588,10272.61115153382,18928.41389479641,Poland
2014,8735.719106666667,9952.41416,18688.133266666668,-28.190620851767363,0.9543837446074366,115.49972048846841,18.84431424124764,8708.482869559508,10086.758194729715,18795.24106428922,Poland
2015,8774.29654,10035.15768,18809.45422,-49.56449155357702,0.8474620941312069,13.215338087790585,19.337940340121992,8725.579510540552,10067.710958427911,18793.290468968466,Poland
2016,8619.314013333333,10582.942546666665,19202.256559999998,-50.09731713486558,0.7549294660146425,405.198572561478,24.303506513724468,8569.971625664482,11012.444625741868,19582.41625140635,Poland
2017,8884.148173333333,10846.491726666667,19730.639900000002,-64.46587710218621,0.5221138519376611,352.0650195558167,30.64294859141503,8820.204410083084,11229.1996948139,20049.404104896985,Poland
2000,3009.6976799999998,1196.6080733333333,4206.305753333333,7.177147665371325,0.3995193703254701,40.966359444914744,35.719397926719424,3017.2743470356963,1273.2938307049676,4290.568177740664,Portugal
2001,2778.067253333333,1118.0518133333335,3896.1190666666666,5.668469400862963,0.3722269872369157,38.09677292085295,30.340794551185727,2784.107949721433,1186.4893808053723,3970.5973305268053,Portugal
2002,2744.271926666667,1388.8344333333332,4133.10636,8.4352181562271,0.4628274649221434,44.76826648297937,34.045094192695885,2753.169972287816,1467.6477940090085,4220.817766296825,Portugal
2003,2699.0764799999997,1131.0622733333335,3830.138753333333,12.036717793692283,0.5637773836150638,32.0092465027588,28.156232948167233,2711.676975177307,1191.2277527842593,3902.9047279615666,Portugal
2004,2732.715833333333,1225.87952,3958.595353333333,14.17265665223849,0.49780135856439234,23.30973021221659,24.80060669563848,2747.3862913441358,1273.989856907855,4021.376148251991,Portugal
2005,2779.5404266666665,1076.5932733333334,3856.1337,15.637894003855969,0.7169370088927303,42.63111934576913,33.267461964146015,2795.895257679415,1152.4918546432484,3948.3871123226636,Portugal
2006,2742.6710133333336,1042.0960933333333,3784.767106666667,18.105850182867073,0.7303105518893672,38.879233019105094,33.257842340982265,2761.50717406809,1114.2331686934208,3875.740342761511,Portugal
2007,2732.0617933333333,1159.9334733333335,3891.995266666667,10.161865314476964,0.6231547981678184,27.433878256888004,30.77760523107176,2742.846813445978,1218.1449568212931,3960.991770267271,Portugal
2008,2737.35756,1133.2840866666668,3870.641646666667,6.520410262670028,0.4842918040787776,30.394927405429794,37.01888998828778,2744.3622620667484,1200.6979040603844,3945.060166127133,Portugal
2009,2689.98424,1102.0283133333332,3792.0125533333335,14.116031470874352,0.6828704706802955,39.12667839845669,28.327384743581863,2704.783141941555,1169.482376475372,3874.265518416927,Portugal
2010,2593.48112,1102.3940666666665,3695.875186666666,5.452304775331264,0.5469651358322537,29.609870790288095,30.475154490750892,2599.4803899111635,1162.4790919477055,3761.959481858869,Portugal
2011,2647.8153133333335,1105.283226666667,3753.0985400000004,3.3189800860950225,0.48743129576179245,42.72235231590165,35.230092627625,2651.6217247151903,1183.2356716101935,3834.857396325384,Portugal
2012,2623.609766666667,1155.2329333333332,3778.8427,-10.168496739254635,0.4419450989832306,53.08523357784254,35.84739350450182,2613.883215026395,1244.1655604156774,3858.048775442073,Portugal
2013,2581.4141933333335,1165.6262266666665,3747.0404200000003,-0.6025317111405645,0.45212721367566366,36.83136573425101,36.23302219171362,2581.2637888358686,1238.6906145926312,3819.9544034285,Portugal
2014,2673.3742466666663,1252.3879866666666,3925.762233333333,-4.054598051579003,0.4933170507220105,40.13520833388988,31.798302256049727,2669.8129656658093,1324.3214972566063,3994.134462922416,Portugal
2015,2760.5801133333334,1212.0700666666667,3972.65018,-8.876421706249708,0.5377298607473721,47.841189528237514,39.55283703746857,2752.241421487831,1299.4640932323728,4051.7055147202036,Portugal
2016,2778.740333333333,1153.6808466666669,3932.4211800000003,-13.643834185446163,0.5138658571654343,56.37770243175306,36.6869703014944,2765.6103650050527,1246.7455193999144,4012.355884404967,Portugal
2017,2846.38818,1141.1954933333334,3987.5836733333335,-2.562265485657201,0.3756250977773087,46.62056673821034,41.90848451708164,2844.20153961212,1229.7245445886253,4073.926084200745,Portugal
2000,1045.41176,679.6076533333332,1725.0194133333332,-1.5424598353698056,0.22920424388745667,28.441972964674942,13.535929512497622,1044.0985044085176,721.5855558105059,1765.6840602190234,Slovakia
2001,1018.2089333333333,714.48042,1732.6893533333332,4.414762305972674,1.5750373310362826,36.503540076979284,11.66017770996915,1024.1987329703422,762.6441377869485,1786.8428707572907,Slovakia
2002,989.6407866666667,713.7479866666667,1703.3887733333336,2.6238327254222895,0.6880195047137772,1.8201127030210624,18.31247285416384,992.9526388968028,733.8805722238517,1726.8332111206546,Slovakia
2003,968.5076733333334,671.1398199999999,1639.6474933333334,5.055642106787951,1.2289910606383374,27.009941136991067,8.753095448317179,974.7923065007597,706.9028565853081,1681.6951630860676,Slovakia
2004,936.8916399999999,724.1064666666666,1660.9981066666664,5.37654876781103,1.303195199766391,29.272763432504426,4.115386453557313,943.5713839675774,757.4946165527284,1701.0660005203058,Slovakia
2005,852.8933066666666,680.2635933333333,1533.1569,8.395456419211422,0.9342361555482993,-6.747662238708985,2.315867866033396,862.2229992414264,675.8317989606577,1538.054798202084,Slovakia
2006,835.6987666666668,695.2552533333333,1530.9540200000001,1.2392818871231428,0.32794966409633103,33.20275501463098,1.457414251443696,837.2659982178862,729.9154225994079,1567.181420817294,Slovakia
2007,807.3141733333333,682.7152800000001,1490.0294533333335,0.9390143554083673,0.39322628302390905,68.88879582980412,1.5417685694482508,808.6464139717656,753.1458443992525,1561.792258371018,Slovakia
2008,790.7183333333334,679.64348,1470.3618133333334,-1.7088815532354102,0.3415324536667677,65.42300004782764,1.6094193565477166,789.3509842337647,746.6758994043753,1536.0268836381401,Slovakia
2009,760.6325666666668,676.9195466666665,1437.5521133333332,0.7368012286262734,0.3940840317355217,82.4159853214944,1.1690404093407747,761.7634519270285,760.5045723975018,1522.2680243245304,Slovakia
2010,740.9978733333335,670.5366333333333,1411.5345066666669,0.39533454581833305,0.4919961700671672,82.91657644838976,1.5746489546564082,741.8852040492189,755.0278587363794,1496.9130627855984,Slovakia
2011,733.03506,748.8532133333333,1481.8882733333335,-0.02111491132180382,0.5501942071376632,60.47570151379709,0.8787667178586057,733.564139295816,810.207681564989,1543.7718208608048,Slovakia
2012,717.42662,770.16672,1487.59334,-4.314815017289753,0.31830668419182345,84.15190497558604,0.8279219441708083,713.430111666902,855.1465469197569,1568.576658586659,Slovakia
2013,729.4674933333332,791.7907533333333,1521.2582466666665,-5.658412205260647,0.3004180772958235,57.71429496824076,0.9639547143771895,724.1094992053684,850.4690030159513,1574.5785022213197,Slovakia
2014,718.92056,862.4558066666666,1581.3763666666666,-4.539480023405956,0.37765289762070436,44.30147298469421,1.0057872289236363,714.7587328742147,907.7630668802844,1622.5217997544992,Slovakia
2015,714.6438066666667,817.7677133333333,1532.41152,-3.834654667241973,0.3108936895798055,44.01665740404381,1.0264777492996047,711.1200456890045,862.8108484866767,1573.9308941756813,Slovakia
2016,703.31052,903.1217066666668,1606.4322266666668,-3.089037122427457,0.3144362256213645,32.435738993482296,0.7267986582323672,700.5359191031939,936.2842443183815,1636.8201634215754,Slovakia
2017,681.4815,829.5906866666666,1511.0721866666665,2.585296754022973,0.9213783939500102,37.237698006665255,1.2979467016009614,684.9881751479729,868.1263313749328,1553.1145065229057,Slovakia
2000,724.3763799999999,296.83331999999996,1021.2096999999999,-6.050272989976253,0.15543583738252284,28.408742584807325,7.314019713334795,718.4815428474061,332.5560822981421,1051.0376251455482,Slovenia
2001,756.1263333333334,298.77779999999996,1054.9041333333334,-4.62694380267455,0.13923122289874532,42.55685564448083,5.153674472803774,751.6386207535576,346.4883301172846,1098.1269508708422,Slovenia
2002,733.7098266666667,291.68568,1025.3955066666667,-2.5533074815944232,0.12489583394006284,36.11228803045351,2.51481886159257,731.2814150190123,330.31278689204606,1061.5942019110585,Slovenia
2003,741.9727533333333,292.0687933333333,1034.0415466666666,-1.8915087327894629,0.07107137378828524,36.457525092523106,2.8162220483838545,740.1523159743322,331.34254047424025,1071.4948564485724,Slovenia
2004,703.3432799999999,272.6952733333334,976.0385533333333,-3.1055828996831045,0.04893695799498523,36.15751082209911,3.9440261566253882,700.2866340583118,312.79681031205786,1013.0834443703698,Slovenia
2005,702.9926133333333,262.9284666666667,965.9210800000001,-1.3754360445094163,0.056862608118774534,45.89406069237216,10.419400336346568,701.6740398969426,319.24192769538536,1020.915967592328,Slovenia
2006,692.6391133333334,263.4878133333333,956.1269266666667,1.3190773639153712,0.13483582106786468,71.14932295458503,6.637330299506672,694.0930265183167,341.274466587425,1035.3674931057417,Slovenia
2007,688.9734733333333,261.88541333333336,950.8588866666666,0.584955977332579,0.10607628727860292,67.65269315639615,7.718844695398346,689.6645055979445,337.25695118512783,1026.9214567830722,Slovenia
2008,718.3814199999999,250.23434,968.6157599999999,0.9422580438921991,0.13883675375111407,74.06629638547108,17.082116419129893,719.4625147976433,341.38275280460095,1060.8452676022443,Slovenia
2009,696.36134,251.74688,948.1082200000001,-1.5962148128269946,0.07193997066903021,82.38045883759598,17.50067222168257,694.8370651578421,351.62801105927855,1046.4650762171207,Slovenia
2010,698.4103866666668,254.38940666666667,952.7997933333335,-5.565674950668284,0.14991142168275312,87.2750139791005,56.74449203514924,692.9946231376813,398.4089126809164,1091.4035358185977,Slovenia
2011,688.37688,251.46787333333336,939.8447533333334,-5.725488534836667,0.10124902140757297,58.67656498847426,59.592084846172675,682.752640486571,369.7365231679803,1052.4891636545512,Slovenia
2012,673.54714,244.61800666666664,918.1651466666667,-7.222361012075838,0.10988996982849096,63.63642014805669,39.65872610258454,666.4346689577527,347.91315291730785,1014.3478218750606,Slovenia
2013,667.0399200000002,244.36977333333334,911.4096933333335,-7.318013219275021,0.09015521382265375,49.14561410396264,11.671913902388331,659.8120619945478,305.1873013396843,964.9993633342322,Slovenia
2014,664.4939,255.7515733333334,920.2454733333334,-2.759366319162041,0.10956143986761102,42.59162833155997,11.499819475851671,661.8440951207057,309.843021140745,971.6871162614507,Slovenia
2015,671.7336133333333,255.1261133333333,926.8597266666666,-3.678193822467759,0.1493066776156762,58.41448795822882,9.906523612687023,668.2047261884812,323.4471249042491,991.6518510927303,Slovenia
2016,693.8062066666668,253.02361333333334,946.8298200000002,-6.682117017751362,0.18576475972555057,52.01905032011715,10.05522358361917,687.309854408641,315.0978872370697,1002.4077416457106,Slovenia
2017,693.85114,250.5024866666667,944.3536266666667,-7.1866635216354995,0.2291162067545214,84.77347537318362,14.419849598016107,686.893592685119,349.6958116378664,1036.5894043229855,Slovenia
2000,15125.1868,9115.00262,24240.18942,34.6463047900336,1.9435290486130523,69.37704659594226,88.45655710938402,15161.776633838646,9272.836223705326,24434.612857543972,Spain
2001,15464.465726666667,8814.07966,24278.545386666665,28.164675863146165,1.5861908841630512,75.47347541703537,79.86277019503764,15494.216593413978,8969.415905612072,24463.632499026047,Spain
2002,15557.56734,8663.088686666668,24220.656026666667,32.45011445727918,1.7567957997278165,147.57371563833124,96.17519264651216,15591.774250257005,8906.83759495151,24498.611845208514,Spain
2003,15605.514786666667,9436.660146666667,25042.174933333336,25.858756851800816,1.6078628782418474,74.63675840466894,78.49077722380551,15632.98140639671,9589.787682295142,25222.76908869185,Spain
2004,15582.918393333332,9110.949893333336,24693.868286666668,24.83334500049582,1.5236438119462978,78.51870469450994,68.31710285265467,15609.275382145774,9257.7857008805,24867.061083026274,Spain
2005,15310.735113333332,7966.308486666667,23277.043599999997,23.218252739432298,1.848296345403919,137.23278367895628,99.05092101264476,15335.80166241817,8202.592191358268,23538.393853776437,Spain
2006,15024.311706666665,8284.401853333335,23308.71356,16.771792718487422,1.752650837571513,125.97044578807683,91.40011980753053,15042.836150222725,8501.772418928942,23544.608569151667,Spain
2007,15410.062346666668,8587.565166666667,23997.627513333333,15.873476780346358,1.9528499954155052,63.58373841725564,90.44058768290652,15427.88867344243,8741.589492766829,24169.478166209257,Spain
2008,14339.77188,7379.617899999998,21719.389779999998,-2.990247849742312,1.8076373279737004,111.3491923120899,125.69476051247182,14338.589269478232,7616.66185282456,21955.25112230279,Spain
2009,14370.616226666665,7462.885353333334,21833.50158,0.9266695956051499,1.9716569325220212,139.0984203173783,108.01288033386284,14373.514553194793,7709.9966539845755,22083.51120717937,Spain
2010,14023.999413333333,8220.26316,22244.262573333333,9.476665165873442,2.374942601206539,108.1159983970374,88.48615672814007,14035.851021100414,8416.865315125178,22452.716336225592,Spain
2011,13508.015146666668,7855.986626666667,21364.001773333337,-12.749810184647192,2.1836810390545804,158.22472811635987,88.66423347305413,13497.449017521076,8102.875588256081,21600.324605777158,Spain
2012,13248.76248,7542.6317666666655,20791.394246666663,-29.97188593445222,1.6196197070061902,116.97273764499563,99.62829355146984,13220.410213772553,7759.232797863131,20979.643011635686,Spain
2013,13141.404706666668,8368.652186666666,21510.056893333334,-28.26803131662444,1.6733027878737368,104.58791648611786,93.88454584994153,13114.809978137919,8567.124649002726,21681.934627140647,Spain
2014,13532.790493333334,8840.422593333333,22373.213086666667,-35.61350818010648,1.707883452927842,117.0718100213466,86.82706668399166,13498.884868606156,9044.32147003867,22543.206338644828,Spain
2015,14093.33994,8757.04682,22850.38676,-62.62382028902752,1.892043257612757,111.99527140540222,82.14009326382417,14032.608162968585,8951.182184669226,22983.790347637812,Spain
2016,14128.91492,8590.356679999999,22719.2716,-88.28871112535762,1.8553960322941885,101.17592517904096,80.20190349507303,14042.481604906934,8771.734508674113,22814.216113581046,Spain
2017,14407.801413333334,8731.992893333332,23139.794306666667,-70.28478675561227,2.0653176162010984,115.6625335686142,96.27938106970194,14339.581944193924,8943.93480797165,23283.516752165575,Spain
2000,2531.04216,2255.9071200000003,4786.949280000001,3.515725058334416,0.6470392055001538,-106.5186991427594,22.44486202247233,2535.2049242638345,2171.8332828797134,4707.038207143548,Sweden
2001,2487.55908,2203.1322333333337,4690.691313333334,5.314720762863899,0.6420894524380908,-104.52182171304044,18.265972780766674,2493.515890215302,2116.87638440106,4610.392274616363,Sweden
2002,2463.3255,2186.5616466666665,4649.887146666666,7.830007600388106,0.5849442605395965,-19.677529407670203,18.17181878295089,2471.7404518609274,2185.0559360419475,4656.796387902875,Sweden
2003,2424.72588,2162.665053333333,4587.390933333333,15.017893105515814,1.038388860698319,-60.899587717241786,24.79632219174049,2440.782161966214,2126.5617878078315,4567.3439497740455,Sweden
2004,2445.796813333333,2171.9599933333334,4617.756806666666,11.232143928809526,0.7561174717146931,2.59096425444389,17.09393264956175,2457.785074733857,2191.644890237339,4649.429964971196,Sweden
2005,2410.070826666667,2097.436873333333,4507.5077,14.950554000495156,1.3983805335443913,-44.84571838163627,22.822176608302406,2426.4197612007065,2075.4133315599993,4501.833092760706,Sweden
2006,2382.13794,2050.032706666667,4432.170646666667,11.189914763097901,1.1101915612105238,-36.36756280523057,24.651042711616288,2394.4380463243087,2038.3161865730526,4432.754232897361,Sweden
2007,2327.6335799999997,2119.6396466666665,4447.273226666666,9.340090552983538,0.9424821948750924,-12.566726256345559,19.75561392976006,2337.916152747858,2126.8285343400808,4464.744687087939,Sweden
2008,2323.545333333333,2220.94938,4544.4947133333335,6.0578791612538625,0.799393646364071,-31.242254119840315,19.01218832596111,2330.402606140951,2208.719314206121,4539.121920347072,Sweden
2009,2288.095293333333,2043.93676,4332.032053333332,8.768418553961203,0.8957517069867312,24.47108069482964,20.238786941662102,2297.7594635942805,2088.6466276364918,4386.406091230772,Sweden
2010,2282.5847266666665,2138.1233533333334,4420.70808,8.3227589013385,0.9462595976689695,6.149145933228737,20.243446960834138,2291.853745165674,2164.5159462273964,4456.369691393071,Sweden
2011,2263.671793333333,2195.1048533333333,4458.776646666666,8.372493260313668,0.9819434664865963,15.197172568084788,20.459438159998026,2273.026230060133,2230.761464061416,4503.787694121549,Sweden
2012,2240.80794,2109.6887,4350.49664,7.112655960902432,0.7877257616847152,50.704102874327916,19.814503157018034,2248.7083217225872,2180.207306031346,4428.915627753933,Sweden
2013,2229.0036066666667,2161.4560333333334,4390.45964,10.09222854996407,0.8695731912343763,45.40050036448647,18.604980589319393,2239.965408407865,2225.4615142871394,4465.426922695005,Sweden
2014,2225.2979000000005,2293.115273333333,4518.413173333333,4.032984291426307,0.6384827005736454,17.152764498741774,15.951044761941475,2229.9693669920002,2326.219082594016,4556.188449586016,Sweden
2015,2159.3267666666666,2346.6454333333336,4505.9722,6.581779310554641,0.8177357803244814,-12.022141859384416,13.483807659559545,2166.7262817575456,2348.107099133509,4514.833380891055,Sweden
2016,2158.0912399999997,2302.2534466666666,4460.344686666666,3.538129850117454,0.5803806716593293,32.030635105340956,8.909319237878929,2162.2097505217766,2343.1934010098867,4505.403151531664,Sweden
2017,2059.293213333333,2330.7720933333335,4390.065306666666,1.9907677963443635,0.5209301522394909,155.12983247130367,12.425533169372992,2061.8049112819167,2498.3274589740104,4560.1323702559275,Sweden
2000,22746.34184,12016.748419999998,34763.09026,141.087671262428,11.721201213305061,-32.44507025296747,51.587385482475256,22899.150712475734,12035.890735229506,34935.04144770524,United Kingdom
2001,21040.08105333333,11996.615386666666,33036.69644,175.4976273228605,11.43097978185991,13.34591632838582,57.29921307445655,21227.009660438052,12067.26051606951,33294.27017650756,United Kingdom
2002,20555.800446666668,11821.62304,32377.423486666667,167.98623966744782,11.117713982307592,14.451918851489506,55.19482690436466,20734.904400316424,11891.269785755854,32626.174186072276,United Kingdom
2003,20654.681379999998,11693.1199,32347.80128,154.14292094049466,11.119130467557321,-18.007691068319637,57.21242685955206,20819.94343140805,11732.324635791232,32552.268067199282,United Kingdom
2004,20641.382993333333,11445.153706666666,32086.536699999997,158.41441675454146,10.087726208615354,23.837945435356072,57.74680632647641,20809.88513629649,11526.7384584285,32336.623594724988,United Kingdom
2005,20595.78803333333,11124.604966666666,31720.392999999996,168.4512814160988,11.57860992239954,20.24384476984383,55.879210641574744,20775.81792467183,11200.728022078085,31976.545946749913,United Kingdom
2006,20288.81397333333,11098.507173333333,31387.32114666666,110.52413455669179,10.676889463587527,38.11692371929771,58.329523698439914,20410.014997353606,11194.95362075107,31604.968618104678,United Kingdom
2007,19816.121133333338,10916.766606666666,30732.887740000006,100.97043999422179,9.058925459083044,34.90611328672875,82.8493976925098,19926.15049878664,11034.522117645904,30960.672616432545,United Kingdom
2008,19400.520193333334,10896.301399999998,30296.821593333334,126.68676061552553,9.347152963552984,18.029353306678544,92.52905796593028,19536.554106912412,11006.859811272607,30543.41391818502,United Kingdom
2009,18944.51656,11016.72844,29961.245000000003,122.09532797675205,9.769307634943639,37.08181334544166,76.53579447362169,19076.381195611695,11130.346047819065,30206.72724343076,United Kingdom
2010,18952.4503,11008.6463,29961.0966,108.75692640681437,8.576382509243386,-16.21062333390372,67.82773134770915,19069.78360891606,11060.263408013805,30130.047016929864,United Kingdom
2011,18823.721519999996,10922.096973333333,29745.81849333333,90.82852893697203,7.255856989585203,29.10552538135762,69.10147477594047,18921.80590592655,11020.30397349063,29942.10987941718,United Kingdom
2012,18875.749173333337,10814.501666666665,29690.25084,80.92974726070426,7.651824738098454,27.56513865158018,112.14205616525383,18964.33074533214,10954.2088614835,29918.53960681564,United Kingdom
2013,18968.485433333335,11115.065486666666,30083.55092,130.73333471334536,8.739806478920487,20.38178760905595,81.13130245244456,19107.9585745256,11216.578576728167,30324.537151253768,United Kingdom
2014,19182.40305333333,11298.72204,30481.125093333332,105.52314218776414,9.039079228206178,13.052339448549803,132.28303197200498,19296.965274749302,11444.057411420556,30741.022686169857,United Kingdom
2015,19255.67743333333,11225.030133333334,30480.707566666664,108.8085283540567,9.237558713245601,18.917764261372028,124.3936568302054,19373.723520400632,11368.341554424911,30742.065074825543,United Kingdom
2016,19500.01198,11188.389126666667,30688.401106666664,97.79946629294038,9.36161994282254,-15.694108962200255,109.5428945902506,19607.173066235762,11282.237912294719,30889.410978530483,United Kingdom
2017,19641.388226666666,11234.397813333333,30875.78604,75.29683019152026,8.671552377396816,74.93423015561625,73.92573149198208,19725.356609235583,11383.257774980932,31108.614384216515,United Kingdom
